ax,ay,az
0.01,-0.35,1.08
0.04,0.16,1.16
-0.07,0.06,1.00
-0.08,-0.42,1.13
-0.07,0.36,1.01
-0.09,-0.12,1.09
-0.02,-0.32,1.03
-0.07,0.33,1.02
-0.02,-0.29,1.16
-0.11,-0.11,1.02
-0.10,0.37,0.99
0.07,-0.46,1.32
-0.05,0.08,0.91
-0.06,0.09,1.04
0.01,-0.31,1.31
-0.09,-0.05,0.94
-0.01,0.03,1.10
-0.01,-0.25,1.23
-0.24,0.10,0.87
0.09,0.06,1.30
-0.02,-0.23,1.07
-0.18,0.12,0.77
0.16,-0.03,1.41
-0.09,-0.10,0.94
-0.07,0.07,1.13
0.15,-0.04,1.36
-0.16,-0.04,0.82
-0.07,-0.08,1.00
0.18,0.04,1.40
-0.08,-0.06,0.89
0.02,-0.04,1.17
-0.04,0.00,1.26
-0.14,-0.15,0.85
0.06,0.16,1.25
0.01,-0.04,0.95
-0.07,-0.07,1.05
0.08,-0.04,1.21
-0.10,-0.07,1.00
-0.03,-0.16,0.90
0.02,0.08,1.22
-0.07,-0.06,0.98
-0.04,-0.08,1.07
0.06,0.09,1.08
-0.06,-0.06,0.95
-0.01,0.00,0.97
0.16,0.10,1.43
-0.08,-0.06,1.02
-0.01,-0.15,1.12
0.04,0.02,1.20
-0.08,-0.12,1.01
-0.12,-0.19,1.03
-0.02,0.12,1.03
-0.06,-0.15,1.02
-0.02,-0.06,1.15
-0.04,0.22,1.11
-0.04,-0.16,1.09
-0.08,0.01,1.27
-0.00,0.24,1.10
-0.09,-0.30,1.12
-0.08,-0.07,1.14
-0.05,0.22,1.01
-0.03,-0.38,1.12
0.06,0.09,1.10
0.00,0.08,1.01
-0.02,-0.43,1.13
-0.02,0.03,1.11
-0.07,0.05,0.98
0.01,-0.28,1.06
0.02,0.01,0.99
0.03,0.13,1.13
0.02,-0.16,1.09
-0.15,-0.03,1.06
0.00,0.01,1.08
-0.07,-0.09,1.11
-0.04,0.01,0.97
0.04,-0.07,1.23
-0.04,0.03,1.00
-0.01,0.08,1.16
0.05,-0.01,1.27
-0.13,-0.03,0.99
-0.03,-0.10,1.01
0.07,-0.04,1.30
-0.13,-0.12,0.97
-0.03,-0.09,1.11
-0.10,0.01,1.09
-0.17,0.02,1.05
0.05,-0.06,1.29
-0.08,0.05,1.06
-0.12,-0.06,1.00
0.05,-0.14,1.16
-0.09,0.07,0.99
-0.04,-0.14,1.10
-0.07,-0.02,1.09
-0.08,0.15,1.07
0.00,-0.15,1.13
-0.05,-0.08,0.91
0.01,0.15,1.13
-0.02,-0.08,1.05
-0.01,-0.03,1.11
0.03,0.19,1.20
-0.08,-0.17,1.03
0.01,-0.11,1.15
-0.06,0.23,1.10
-0.09,-0.29,1.13
-0.02,0.01,1.18
-0.11,0.13,1.03
-0.03,-0.36,1.16
0.03,0.04,1.11
-0.09,0.07,0.91
0.04,-0.27,1.21
0.01,0.03,1.13
-0.09,0.07,1.01
-0.01,-0.32,1.22
-0.18,0.09,0.91
0.00,0.04,1.15
0.10,-0.29,1.17
-0.15,0.25,0.82
0.07,-0.21,1.36
-0.04,-0.29,1.14
-0.14,0.15,0.82
0.07,-0.16,1.37
-0.12,-0.05,0.94
-0.06,0.14,1.08
0.07,-0.05,1.33
-0.17,-0.06,0.79
0.01,0.09,1.27
0.11,-0.06,1.29
-0.23,-0.14,0.86
0.09,-0.01,1.19
0.00,-0.13,1.09
-0.16,0.01,0.85
0.08,0.10,1.31
-0.12,-0.15,1.01
-0.16,-0.06,0.99
0.21,0.14,1.42
-0.09,-0.15,0.89
-0.05,0.05,0.95
-0.04,0.09,1.23
-0.08,-0.13,0.88
0.03,0.13,1.26
-0.06,-0.13,1.19
-0.11,-0.08,1.01
-0.04,0.04,1.03
0.02,0.04,1.21
-0.12,-0.14,0.92
-0.04,-0.08,1.11
0.02,-0.06,1.09
-0.12,-0.16,0.93
-0.03,0.09,1.15
-0.03,0.03,1.00
-0.08,-0.08,0.94
0.05,0.18,1.28
-0.07,0.02,1.08
0.02,-0.10,0.99
0.04,0.07,1.02
-0.01,-0.09,0.95
0.03,-0.19,1.09
0.02,0.06,1.03
-0.06,-0.01,1.01
-0.05,-0.26,1.14
0.02,0.18,1.19
-0.07,-0.09,1.01
-0.08,-0.14,1.04
0.01,0.13,1.06
0.01,-0.04,1.07
-0.01,-0.23,1.11
-0.02,0.22,0.96
0.03,-0.02,1.11
0.00,-0.18,1.06
-0.04,0.20,1.04
0.04,-0.17,1.16
-0.13,-0.06,0.90
-0.07,0.10,1.24
-0.02,-0.17,1.18
-0.10,0.09,0.92
0.11,0.09,1.16
0.01,-0.21,1.19
0.02,0.08,0.97
0.03,-0.07,1.18
-0.04,-0.02,1.11
-0.05,0.03,1.07
0.02,0.05,1.20
-0.02,0.07,1.05
-0.07,-0.13,1.07
0.05,0.03,1.14
-0.06,-0.13,0.97
-0.06,-0.15,1.02
0.07,-0.02,1.22
-0.04,0.03,1.04
-0.07,-0.08,1.08
0.04,0.07,1.23
-0.09,-0.07,1.01
-0.01,-0.12,1.16
-0.08,0.06,1.08
-0.08,-0.14,1.02
-0.01,-0.08,1.12
-0.00,-0.02,0.98
0.00,-0.04,1.02
0.01,-0.09,1.17
-0.02,-0.02,0.95
-0.01,0.05,1.05
-0.05,-0.15,1.16
0.04,0.10,1.15
-0.08,0.06,1.02
0.01,-0.22,1.13
-0.01,0.34,1.12
-0.01,-0.10,0.98
0.07,-0.36,1.29
-0.02,0.28,0.99
-0.06,-0.14,1.10
0.08,-0.26,1.29
-0.14,0.36,0.76
0.06,-0.09,1.21
-0.02,-0.05,1.17
-0.07,0.32,0.88
0.16,-0.34,1.25
-0.08,0.14,1.02
-0.03,0.24,1.14
0.08,-0.43,1.29
-0.13,0.16,0.90
-0.04,0.03,1.17
0.05,-0.26,1.15
-0.23,0.21,0.84
0.07,-0.01,1.20
0.01,-0.23,1.12
-0.15,0.14,0.77
0.15,-0.08,1.43
-0.18,-0.15,0.97
-0.15,0.05,1.11
0.18,-0.09,1.40
-0.15,0.00,0.77
-0.02,0.01,0.98
0.02,-0.10,1.36
-0.12,-0.07,0.81
0.09,0.06,1.32
-0.03,-0.09,1.18
-0.16,-0.09,0.86
0.12,0.11,1.27
-0.03,-0.04,0.96
-0.07,-0.03,0.98
0.12,0.06,1.28
-0.09,-0.12,1.02
-0.05,-0.07,1.02
0.01,0.03,1.21
-0.10,-0.11,0.97
-0.06,0.11,0.96
0.03,-0.01,1.17
-0.09,-0.08,0.97
-0.00,0.03,1.06
0.06,0.04,1.14
-0.11,-0.06,0.93
0.12,-0.12,1.22
0.04,0.09,1.14
-0.14,-0.16,0.88
0.04,-0.01,1.25
-0.02,0.15,1.08
-0.09,-0.10,1.03
-0.12,0.04,1.05
-0.02,0.13,1.03
-0.02,-0.22,1.03
0.00,0.09,1.08
-0.09,0.11,0.99
0.02,-0.32,1.07
0.07,0.20,1.11
-0.02,-0.03,1.01
0.01,-0.39,0.98
0.03,0.29,1.24
-0.06,-0.04,1.02
-0.02,-0.23,1.10
-0.04,0.23,1.04
-0.03,-0.10,1.12
-0.02,-0.13,1.08
-0.04,0.20,1.10
0.04,-0.12,1.17
-0.01,-0.06,1.10
-0.04,0.11,0.95
-0.03,0.03,1.20
-0.06,-0.10,0.93
0.04,0.19,1.12
0.14,-0.12,1.19
-0.06,-0.09,0.93
0.04,0.02,1.04
-0.02,-0.15,1.19
-0.04,0.16,1.02
0.03,-0.07,1.18
-0.06,-0.03,1.12
-0.15,0.06,1.15
0.09,-0.04,1.25
-0.06,-0.04,1.09
-0.07,0.02,1.07
0.08,0.02,1.19
-0.08,-0.06,0.92
-0.13,-0.04,1.05
-0.01,-0.01,1.15
-0.13,-0.02,0.89
-0.05,-0.05,1.13
-0.01,-0.06,1.11
-0.09,0.03,0.98
-0.01,-0.14,1.04
-0.01,-0.00,1.23
-0.01,-0.04,1.09
-0.11,-0.08,1.06
0.02,-0.01,1.13
-0.09,0.01,1.01
-0.05,-0.17,0.94
0.02,0.13,1.08
-0.13,0.05,1.06
-0.04,-0.36,1.31
-0.03,0.28,1.09
-0.08,-0.03,0.97
0.05,-0.36,1.18
0.02,0.28,0.93
-0.02,-0.12,1.01
0.05,-0.30,1.34
-0.13,0.26,0.83
-0.06,-0.18,1.26
-0.01,-0.16,1.14
-0.17,0.24,0.80
0.05,-0.28,1.17
-0.17,-0.01,0.94
-0.03,0.26,0.93
0.15,-0.43,1.40
-0.11,0.19,0.81
0.05,0.05,1.18
0.07,-0.34,1.22
-0.14,0.11,0.90
0.09,-0.06,1.29
-0.00,-0.30,1.14
-0.11,0.14,0.80
0.11,0.02,1.33
-0.02,-0.20,0.87
-0.05,0.22,1.10
0.20,-0.11,1.42
-0.18,-0.05,0.82
-0.08,0.06,1.01
0.06,-0.09,1.26
-0.17,-0.05,0.82
0.08,-0.06,1.26
0.08,-0.05,1.23
-0.13,-0.24,0.82
0.11,0.14,1.22
-0.09,-0.10,1.10
-0.10,-0.04,0.93
0.04,0.02,1.12
-0.02,-0.09,1.12
-0.04,-0.10,1.01
0.09,0.09,1.24
-0.06,-0.03,0.99
-0.02,-0.20,1.15
0.09,0.11,1.23
-0.10,-0.12,0.96
-0.06,-0.01,1.04
0.13,0.10,1.21
-0.09,-0.15,0.95
-0.10,-0.06,1.05
0.03,0.08,1.25
-0.08,-0.22,0.92
-0.10,-0.12,1.13
0.01,0.06,1.08
-0.10,-0.14,1.02
-0.03,-0.00,1.12
-0.07,0.21,1.03
-0.03,-0.11,0.97
0.04,-0.06,1.20
-0.03,0.24,0.95
-0.05,-0.32,1.05
-0.01,0.05,1.23
-0.13,0.18,1.03
-0.11,-0.45,1.02
-0.02,0.16,1.15
-0.04,0.07,0.93
-0.02,-0.42,1.11
0.05,0.18,1.15
-0.01,0.03,1.10
0.02,-0.28,1.10
-0.06,0.21,0.98
0.02,-0.06,1.14
-0.03,-0.20,1.12
-0.12,0.12,1.05
0.01,0.06,1.21
-0.11,-0.22,1.05
-0.07,0.29,0.96
0.04,-0.04,1.20
-0.06,-0.08,0.93
0.01,0.14,1.06
0.12,-0.15,1.22
-0.10,-0.05,0.95
-0.05,-0.07,1.07
0.02,-0.19,1.20
-0.10,0.07,0.99
-0.02,-0.02,1.16
-0.02,0.07,1.14
-0.06,0.04,1.03
0.05,-0.03,1.23
-0.01,-0.04,1.04
-0.07,-0.09,1.01
0.01,-0.04,1.11
-0.12,-0.04,0.91
-0.05,-0.11,1.01
-0.01,-0.06,1.09
-0.08,0.12,0.88
-0.05,-0.11,1.08
-0.02,-0.11,1.01
-0.06,0.07,1.09
-0.06,-0.16,1.07
-0.07,-0.07,1.10
-0.01,0.15,1.14
0.06,-0.16,1.04
0.10,-0.02,1.14
-0.04,0.21,1.03
-0.02,-0.30,1.06
0.05,0.10,1.23
-0.09,0.13,0.91
0.02,-0.25,1.00
0.06,0.18,1.12
-0.05,0.08,0.94
-0.01,-0.29,1.21
-0.07,0.25,1.11
-0.05,0.00,1.09
-0.01,-0.24,1.16
-0.09,0.21,0.89
0.14,-0.13,1.24
0.10,-0.19,1.08
-0.16,0.30,0.86
0.12,-0.34,1.44
-0.12,0.00,1.03
-0.14,0.12,0.81
0.08,-0.24,1.34
-0.21,0.00,0.85
-0.07,0.03,1.15
0.12,-0.14,1.27
-0.22,0.00,0.74
0.05,0.03,1.22
0.01,-0.13,1.20
-0.14,-0.04,0.92
0.09,-0.05,1.25
-0.06,-0.13,0.99
-0.09,0.08,0.91
0.20,0.06,1.40
-0.21,-0.14,0.94
-0.09,-0.04,1.05
0.08,0.04,1.24
-0.16,-0.20,0.81
0.01,0.02,1.15
0.04,-0.06,1.21
-0.17,-0.12,0.78
0.05,0.05,1.17
-0.03,-0.10,1.03
-0.13,-0.05,0.99
0.01,0.00,1.13
-0.01,-0.02,1.09
-0.05,-0.05,0.95
-0.01,0.01,1.07
-0.06,0.02,1.09
-0.08,-0.03,1.00
-0.00,0.06,1.25
-0.07,-0.03,1.03
-0.01,0.08,0.93
0.05,0.02,1.25
-0.08,-0.09,0.99
0.08,-0.16,1.07
0.10,0.03,1.07
-0.06,-0.08,0.98
0.03,-0.11,1.20
-0.06,0.09,1.11
-0.07,-0.02,1.13
0.00,-0.17,1.07
-0.08,0.20,1.00
-0.02,-0.05,1.03
0.05,-0.16,1.12
-0.02,0.33,0.93
0.03,-0.24,1.12
0.04,-0.11,1.26
-0.14,0.19,0.98
-0.06,-0.19,1.15
-0.07,-0.06,1.13
-0.11,0.19,0.96
0.01,-0.14,1.20
-0.01,-0.05,1.01
0.07,0.00,1.10
0.03,-0.09,1.13
-0.03,-0.01,0.98
-0.01,-0.05,1.01
0.07,-0.01,1.12
-0.13,-0.03,1.01
-0.03,-0.03,1.10
-0.08,0.02,1.05
-0.07,0.00,0.99
0.08,-0.06,1.22
-0.05,-0.06,1.01
-0.11,-0.15,0.89
0.07,0.01,1.30
-0.10,-0.04,1.01
-0.09,-0.16,1.02
0.07,0.14,1.15
-0.01,0.07,1.02
-0.01,-0.09,1.04
-0.01,0.18,1.11
-0.03,-0.13,1.06
0.07,-0.19,1.23
-0.03,-0.01,1.04
-0.02,-0.11,1.12
-0.05,-0.12,1.15
-0.07,0.06,0.99
-0.03,0.05,1.11
-0.09,-0.23,1.04
-0.05,0.26,1.01
-0.00,-0.08,1.15
-0.04,-0.23,1.15
-0.01,0.31,1.14
0.01,-0.03,1.01
0.01,-0.22,1.26
0.03,0.32,1.06
-0.06,-0.15,1.05
0.00,-0.20,1.16
-0.03,0.29,1.05
-0.05,-0.24,1.10
0.08,-0.15,1.23
-0.08,0.26,0.78
-0.03,-0.40,1.28
0.00,-0.08,1.08
-0.10,0.15,0.93
0.04,-0.34,1.16
-0.06,0.00,1.02
0.00,0.10,1.07
0.01,-0.24,1.29
-0.19,0.05,0.85
0.02,0.11,1.21
-0.02,-0.22,1.27
-0.12,0.25,0.75
0.19,-0.02,1.29
-0.02,-0.23,1.03
-0.14,0.15,0.69
0.16,-0.14,1.33
-0.14,-0.17,0.91
-0.07,0.01,1.06
0.12,-0.07,1.31
-0.17,-0.01,0.91
0.00,-0.01,1.18
0.12,-0.03,1.24
-0.13,-0.12,0.85
-0.02,0.08,1.15
0.10,0.07,1.20
-0.13,-0.11,0.85
0.12,0.07,1.29
0.05,-0.07,1.09
-0.10,-0.07,1.00
0.06,0.02,1.32
-0.07,-0.09,1.07
-0.03,-0.08,1.02
0.01,-0.02,1.11
-0.00,0.00,0.99
-0.05,-0.10,1.07
0.02,0.07,1.12
-0.09,0.04,1.04
-0.12,0.00,1.01
0.03,-0.08,1.19
-0.04,0.03,0.97
-0.07,-0.15,0.96
-0.02,-0.09,1.07
-0.07,0.02,0.97
-0.03,-0.24,1.06
-0.06,0.02,1.08
-0.07,-0.01,1.01
-0.00,-0.19,1.20
-0.07,0.10,1.08
-0.03,-0.08,1.04
-0.00,-0.20,1.15
-0.02,0.16,0.99
-0.02,-0.20,1.03
0.05,-0.20,1.09
-0.05,0.18,0.95
-0.02,-0.28,1.16
0.00,-0.17,1.03
-0.06,0.13,0.93
0.08,-0.19,1.15
0.02,-0.07,1.03
-0.03,0.11,1.09
0.06,-0.15,1.30
-0.06,-0.01,0.82
0.03,0.06,1.16
0.02,-0.01,1.18
-0.12,-0.08,0.82
0.04,0.05,1.14
-0.01,-0.08,1.12
-0.04,0.09,1.01
0.07,-0.03,1.17
-0.12,0.04,0.98
-0.07,-0.04,1.12
0.07,-0.11,1.19
-0.10,0.01,0.99
-0.08,-0.13,1.03
-0.01,0.09,1.23
-0.01,0.04,1.05
0.01,-0.23,1.04
-0.04,0.14,1.13
-0.05,-0.11,1.06
0.02,-0.21,1.15
-0.06,0.05,1.01
-0.07,-0.10,1.03
0.01,-0.13,1.17
-0.02,0.25,1.01
-0.07,-0.10,1.09
0.01,-0.05,1.06
0.04,0.26,1.11
0.00,-0.16,1.09
-0.01,-0.07,1.00
0.06,0.15,1.11
0.02,-0.18,1.03
-0.02,-0.12,0.97
0.05,0.20,1.15
-0.01,-0.28,1.11
-0.10,-0.10,0.97
0.01,0.27,1.14
0.01,-0.32,1.02
-0.04,0.13,0.92
0.04,0.18,1.08
-0.09,-0.39,1.06
-0.07,0.04,1.00
0.02,0.24,1.10
-0.06,-0.26,1.08
-0.07,0.02,1.04
-0.01,0.17,1.19
0.01,-0.24,1.05
-0.10,-0.02,0.91
0.04,0.08,1.17
-0.02,-0.26,1.14
-0.12,0.05,0.78
0.15,0.06,1.36
-0.03,-0.20,1.08
-0.10,0.11,0.84
0.07,-0.11,1.30
-0.09,-0.11,0.94
-0.13,0.10,0.97
0.13,-0.12,1.34
-0.10,-0.01,0.97
-0.09,-0.04,1.02
0.03,0.07,1.25
-0.13,0.03,0.87
-0.01,-0.13,1.06
0.07,0.07,1.21
-0.12,-0.08,0.88
0.07,0.01,1.31
-0.03,0.11,1.16
-0.14,-0.08,0.82
0.11,0.02,1.28
-0.00,0.08,0.98
-0.12,-0.02,0.91
0.02,-0.03,1.18
-0.01,0.15,1.05
-0.03,-0.16,1.01
0.03,0.02,1.08
0.04,0.10,1.01
-0.04,-0.05,1.06
0.07,0.01,1.10
-0.00,0.09,1.14
-0.06,-0.04,1.03
0.06,-0.05,1.26
-0.07,0.24,1.09
-0.04,-0.15,1.04
0.03,-0.12,1.11
-0.07,0.26,1.04
0.05,-0.26,1.06
0.01,0.01,1.09
-0.07,0.20,0.92
0.12,-0.24,1.22
0.06,0.10,1.07
-0.05,0.12,0.97
0.04,-0.19,1.20
-0.01,0.05,1.12
-0.05,0.12,1.00
0.06,-0.26,1.21
-0.10,0.08,0.84
0.06,-0.05,1.09
0.04,-0.27,1.11
-0.14,0.07,0.96
0.03,-0.07,1.17
-0.00,-0.10,1.01
-0.12,0.00,1.01
0.03,0.01,1.28
-0.12,-0.16,0.96
-0.01,-0.07,1.09
0.07,-0.05,1.24
-0.20,-0.09,0.84
-0.04,-0.06,1.06
-0.00,0.05,1.22
-0.09,-0.09,0.88
0.01,-0.13,1.16
-0.02,0.26,1.08
-0.10,-0.27,1.10
